title,score,genres,ranked,popularity,members,favorites
Kikou Souseiki Mospeada,7.03,"Action, Mecha, Military",#4177,#6551,"10,308",33
Kikoushi Enma,7.03,"Horror, Mystery, Supernatural, Detective, Gore, Mythology, Seinen",#4178,#4864,"21,857",46
Koro-sensei Quest!,7.03,"Comedy, Shounen",#4179,#3124,"54,104",53
Koutetsu Jeeg,7.03,"Action, Fantasy, Sci-Fi, Mecha, Mythology",#4180,#9425,"4,061",13
Kyattou Ninden Teyandee,7.03,"Action, Comedy, Sci-Fi, Anthropomorphic, Mecha, Super Power",#4181,#5704,"14,557",66
Kyou no 5 no 2 (TV): Takarabako,7.03,"Comedy, Ecchi, School, Seinen",#4182,#6872,"9,199",3
Machine-Doll wa Kizutsukanai,7.03,"Action, Fantasy, Sci-Fi, Ecchi, School",#4183,#752,"333,643",671
Mahou Shoujo-tai Arusu,7.03,"Adventure, Comedy, Fantasy, Isekai",#4184,#4130,"31,646",87
Maiko-san Chi no Makanai-san,7.03,"Gourmet, Slice of Life, Educational, Iyashikei, Workplace, Shounen",#4185,#5130,"19,282",70
Meitantei Conan: Kinga Shinnen Mouri Kogorou,7.03,"Action, Comedy, Mystery, Detective, Shounen",#4186,#9063,"4,590",1
Metal Fight Beyblade: Baku,7.03,"Adventure, Comedy, Sports, Kids",#4187,#3031,"57,363",191
NG Knight Ramune & 40,7.03,"Action, Adventure, Comedy, Fantasy, Mecha",#4188,#9024,"4,646",22
One Punch Man 2nd Season Commemorative Special,7.03,"Action, Comedy, Parody, Super Power, Seinen",#4189,#2749,"68,362",89
Ooyukiumi no Kaina: Hoshi no Kenja,7.03,"Adventure, Drama, Fantasy",#4190,#6436,"10,782",19
Paripi Koumei: Road to Summer Sonia,7.03,"Comedy, Adult Cast, Music, Reincarnation, Showbiz",#4191,#5790,"14,073",19
Red Garden,7.03,"Drama, Mystery, Supernatural, Suspense, Psychological",#4192,#3372,"46,903",139
Reikenzan: Hoshikuzu-tachi no Utage,7.03,"Comedy, Fantasy",#4193,#2221,"97,204",191
Seikimatsu Occult Gakuin,7.03,"Comedy, Mystery, Sci-Fi, Supernatural, School, Time Travel",#4194,#2092,"105,980",195
Seirei Gensouki 2,7.03,"Action, Adventure, Fantasy, Romance, Harem, Isekai, Reincarnation",#4195,#1737,"135,907",984
Aikatsu on Parade!,7.03,"Slice of Life, Idols (Female), Music, School",#4196,#7790,"6,756",29
Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,7.03,"Idols (Female), Music",#4197,#9626,"3,816",0
Akazukin Chacha OVA,7.03,"Comedy, Fantasy, Mahou Shoujo, Shoujo",#4198,#10407,"2,966",6
Bakusou Kyoudai Let's & Go WGP,7.03,"Racing, Kids",#4199,#7637,"7,077",27
Bosco Adventure,7.03,"Adventure, Fantasy, Kids",#4200,#11048,"2,444",10
Cardfight!! Vanguard,7.03,"Action, Strategy Game",#4201,#3075,"55,660",331
Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,7.03,"Comedy, School, Josei",#4202,#3458,"45,000",31
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,7.03,"Action, Comedy, Military",#4203,#5237,"18,288",50
Doraemon Movie 04: Nobita no Kaitei Kiganjou,7.03,Fantasy,#4204,#7950,"6,424",2
Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,7.03,"Adventure, Comedy, Fantasy, Sci-Fi, Space, Kids, Shounen",#4205,#8297,"5,797",1
Dosanko Gal wa Namara Menkoi,7.03,"Comedy, Love Status Quo, School, Shounen",#4206,#1411,"175,110",927
"Dragon Ball Z Movie 15: Fukkatsu no ""F""",7.03,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",#4207,#1332,"187,537",139
"Flanders no Inu, Boku no Patrasche",7.03,"Drama, Historical, Pets",#4208,#10766,"2,663",6
Full Metal Panic! Movie 1: Boy Meets Girl,7.03,"Action, Comedy, Sci-Fi, Mecha, Military",#4209,#7121,"8,490",5
Fushigi Mahou Fun Fun Pharmacy,7.03,Kids,#4210,#9332,"4,183",32
Fushigi Yuugi Special: Nakago Shikkari Shinasai!,7.03,Comedy,#4211,#10315,"3,049",8
Good Night World,7.03,"Drama, Fantasy, Psychological, Video Game",#4212,#3118,"54,269",185
Grisaia no Rakuen Specials,7.03,Ecchi,#4213,#2871,"63,676",37
Happy Birthday: Inochi Kagayaku Toki,7.03,"Drama, Slice of Life, Iyashikei, Kids",#4214,#9110,"4,515",22
Hayate no Gotoku! Can't Take My Eyes Off You,7.03,"Comedy, Harem, Parody, Shounen",#4215,#3009,"58,237",73
Himouto! Umaru-chanS,7.03,"Comedy, Seinen",#4216,#2458,"82,287",116
Houkago Shounen Hanako-kun Part 2,7.03,"Comedy, Supernatural, School",#4217,#4337,"28,308",90
Ichigo Mashimaro Episode 0,7.03,"Comedy, CGDCT",#4218,#5476,"16,207",9
Jarinko Chie,7.03,"Comedy, Drama, Seinen",#4219,#8891,"4,875",11
Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,7.03,"Fantasy, Mahou Shoujo, School",#4220,#11775,"1,964",2
Aikatsu! 10th Story: Mirai e no Starway,7.02,"Idols (Female), Music",#4221,#13589,"1,118",1
Ajin Part 2 OVA,7.02,"Action, Horror, Mystery, Supernatural, Seinen",#4222,#5401,"16,823",9
Asatte no Houkou.,7.02,"Drama, Supernatural",#4223,#4560,"25,559",42
B'T X,7.02,"Adventure, Sci-Fi, Mecha, Shounen",#4224,#5995,"12,799",38
Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,7.02,Comedy,#4225,#4466,"26,731",15
Blame! Movie,7.02,"Action, Drama, Sci-Fi, Suspense, Mecha, Psychological, Survival, Seinen",#4226,#2037,"110,847",312
Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.02,"Comedy, Romance, Ecchi, Love Polygon, School",#4227,#1949,"117,036",52
Chicchana Yukitsukai Sugar Specials,7.02,"Comedy, Fantasy",#4228,#8368,"5,696",6
Code Geass: Hangyaku no Lelouch Recaps,7.02,"Action, Mecha, Military, School, Super Power",#4229,#3779,"37,990",58
Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,7.02,"Action, Adventure, Comedy, Seinen",#4230,#6733,"9,724",3
Daisuki! BuBu ChaCha,7.02,"Pets, Kids",#4231,#11608,"2,062",6
Danball Senki Wars,7.02,"Action, Mecha, Kids",#4232,#8458,"5,556",36
Full Metal Panic! Movie 2: One Night Stand,7.02,"Action, Comedy, Sci-Fi, Mecha, Military",#4233,#7312,"7,909",6
Hiatari Ryoukou!,7.02,"Comedy, Romance, Sports, School, Shoujo",#4235,#8197,"5,947",14
Huyao Xiao Hongniang: Jin Chenxi,7.02,"Comedy, Drama, Romance, Supernatural, Historical",#4236,#10380,"2,988",4
Jahy-sama wa Kujikenai!,7.02,"Comedy, Supernatural, Shounen",#4237,#997,"256,014","1,436"
Sekirei,7.02,"Action, Comedy, Romance, Ecchi, Harem, Super Power, Seinen",#4238,#572,"418,173","1,742"
Slow Start,7.02,"Comedy, CGDCT, School",#4239,#2418,"84,510",179
Soredemo Ayumu wa Yosetekuru,7.02,"Comedy, Romance, Love Status Quo, School, Strategy Game, Shounen",#4240,#1438,"171,592",674
Stop!! Hibari-kun!,7.02,"Comedy, Crossdressing, Gag Humor, Organized Crime, Shounen",#4241,#6168,"11,947",82
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,7.02,Mahou Shoujo,#4242,#7911,"6,493",1
Takahashi Rumiko Gekijou Ningyo no Mori,7.02,"Drama, Fantasy, Horror, Mystery, Shounen",#4243,#4307,"28,650",87
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.02,Comedy,#4244,#7868,"6,622",3
Tokyo Ghoul √A,7.02,"Action, Fantasy, Horror, Suspense, Gore, Psychological, Urban Fantasy, Seinen",#4245,#49,"1,811,146","10,528"
Waccha PriMagi!,7.02,"Idols (Female), Mahou Shoujo, Music",#4246,#8295,"5,802",56
Wasurenagumo,7.02,"Comedy, Supernatural",#4247,#3716,"39,347",62
Yami no Matsuei,7.02,"Boys Love, Fantasy, Horror, Mystery, Detective, Vampire, Shoujo",#4248,#3039,"57,085",389
Joker Game,7.02,"Drama, Mystery, Suspense, Historical, Military",#4249,#1191,"213,720",611
Jungle no Ouja Tar-chan,7.02,"Action, Comedy, Gag Humor, Parody, Shounen",#4251,#9869,"3,512",15
Kaibutsu Oujo (OVA),7.02,"Action, Comedy, Horror, Supernatural, Shounen",#4252,#5909,"13,345",13
Kanojo mo Kanojo Season 2,7.02,"Comedy, Romance, Harem, School, Shounen",#4253,#2082,"106,977",398
Kiddy Grade: Maelstrom,7.02,"Action, Sci-Fi, Mecha, Space, Super Power",#4254,#8701,"5,160",4
Kimi no Iru Machi OVA,7.02,"Drama, Romance, Love Polygon, Shounen",#4255,#5079,"19,782",17
Kodomo no Jikan Ni Gakki,7.02,"Comedy, Ecchi, School",#4256,#4078,"32,673",32
Kodomo no Jikan OVA,7.02,"Comedy, Ecchi, School",#4257,#4164,"30,855",29
Madlax,7.02,"Drama, Mystery, Supernatural, Military, Psychological",#4258,#3532,"43,374",154
Mahoutsukai Tai!,7.02,"Comedy, Fantasy, Romance, Sci-Fi",#4259,#6296,"11,332",32
Marco: Haha wo Tazunete Sanzenri,7.02,"Adventure, Drama",#4260,#10555,"2,849",0
Mashiro-iro Symphony: The Color of Lovers,7.02,"Drama, Romance, Harem, School",#4261,#1551,"158,468",496
Masuda Kousuke Gekijou Gag Manga Biyori 3,7.02,"Comedy, Gag Humor",#4262,#10245,"3,106",1
Meitantei Conan OVA 12: Excalibur no Kiseki,7.02,"Comedy, Mystery, Sports, Detective, Team Sports, Shounen",#4263,#6206,"11,751",2
MM!,7.02,"Comedy, Ecchi, Harem, School",#4264,#1057,"240,064",659
Otome wa Boku ni Koishiteru,7.02,"Comedy, Drama, Romance, Crossdressing, School",#4265,#2837,"64,871",172
Promare: Lio-hen,7.02,"Action, Sci-Fi, Mecha, Super Power",#4266,#4202,"30,219",17
Ranma ½: Totteoki Talk - Best of Memories,7.02,"Comedy, Slice of Life, Martial Arts",#4267,#8929,"4,809",1
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,7.01,"Comedy, Fantasy",#4268,#1526,"160,651",554
Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.01,"Mystery, Shounen",#4269,#11187,"2,346",5
Kuruneko 2nd Season,7.01,"Comedy, Slice of Life, Pets",#4270,#12393,"1,602",1
Kyoukaisenjou no Horizon,7.01,"Action, Fantasy, Sci-Fi",#4271,#1364,"183,919",814
Lupin III: Alcatraz Connection,7.01,"Action, Adventure, Comedy, Adult Cast, Seinen",#4272,#7134,"8,455",11
Lupin III: Lupin vs. Fukusei-ningen,7.01,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#4273,#5637,"15,061",59
Magic-Kyun! Renaissance,7.01,"Fantasy, Romance, Music, Reverse Harem, School, Visual Arts",#4274,#2996,"58,633",221
Mamoru-kun ni Megami no Shukufuku wo!,7.01,"Comedy, Romance, School",#4275,#4365,"27,930",46
Medaka Box,7.01,"Action, Comedy, Ecchi, Martial Arts, School, Super Power, Shounen",#4276,#965,"263,730",472
Mekakucity Actors,7.01,"Sci-Fi, Supernatural, Super Power",#4277,#530,"447,190","3,755"
Mushibugyou OVA,7.01,"Action, Fantasy, Ecchi, Historical, Martial Arts, Samurai, Super Power, Shounen",#4278,#7004,"8,801",1
Natsu-iro Kiseki,7.01,"Slice of Life, Supernatural, School",#4279,#3469,"44,793",101
Nekopara: Koneko no Hi no Yakusoku,7.01,"Comedy, Romance, Anthropomorphic",#4280,#3962,"34,334",47
Ookami Shoujo to Kuro Ouji,7.01,"Comedy, Romance, School, Shoujo",#4281,#488,"482,334","1,949"
Oshiete! Galko-chan,7.01,"Comedy, School",#4282,#1366,"183,413",536
Photon,7.01,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Ecchi, Mecha",#4283,#5507,"15,945",58
Ro-Kyu-Bu! SS,7.01,"Comedy, Sports, Ecchi, School, Team Sports",#4284,#3715,"39,376",56
11-nin Iru!,7.01,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Space, Shoujo",#4285,#5991,"12,834",39
Animal Yokochou,7.01,"Adventure, Comedy, Fantasy, Shoujo",#4286,#9697,"3,728",15
Azur Lane: Bisoku Zenshin!,7.01,"Comedy, Sci-Fi, Anthropomorphic, CGDCT, Military",#4287,#3153,"53,144",249
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,7.01,"Comedy, Parody, School",#4288,#4223,"29,972",119
Blue Gender,7.01,"Action, Adventure, Drama, Horror, Sci-Fi, Gore, Mecha, Military, Space, Survival",#4289,#2427,"84,108",435
Daisougen no Chiisana Tenshi: Bush Baby,7.01,"Adventure, Drama",#4290,#9944,"3,432",8
Danball Senki,7.01,"Action, Mecha, Kids",#4291,#6402,"10,910",53
Dubu Wangu,7.01,"Action, Adventure, Fantasy, Historical, Martial Arts",#4292,#13734,"1,070",5
Eikoku Koi Monogatari Emma: Intermission,7.01,"Drama, Romance, Adult Cast, Historical, Seinen",#4293,#8241,"5,875",8
Fate/kaleid liner Prisma☆Illya,7.01,"Action, Comedy, Mahou Shoujo",#4294,#903,"282,114","1,030"
Fate/Zero Remix,7.01,"Action, Fantasy, Urban Fantasy",#4295,#4516,"26,102",11
Galaxy Angel,7.01,"Comedy, Sci-Fi",#4296,#4193,"30,465",197
Gantz 2nd Stage,7.01,"Action, Drama, Horror, Sci-Fi, Suspense, Gore, High Stakes Game, Psychological, Survival, Seinen",#4297,#1485,"165,994",436
Geu Yeoreum Movie,7.01,"Drama, Girls Love",#4298,#9203,"4,372",24
Inazuma Eleven Go,7.01,"Sports, Super Power, Team Sports",#4299,#2385,"85,938",313
Shakunetsu Kabaddi,7.01,"Comedy, Sports, School, Team Sports",#4300,#2112,"104,572",750
Shaonian Bai Ma Zui Chun Feng,7.01,"Action, Fantasy, Historical, Martial Arts",#4301,#12258,"1,665",11
Shuffle!,7.01,"Comedy, Fantasy, Romance, Ecchi, Harem, School, Urban Fantasy",#4302,#900,"283,303","1,458"
"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.01,"Comedy, Drama",#4303,#9287,"4,250",4
Stranger: Mukou Hadan Pilot,7.01,"Action, Adventure, Historical, Samurai",#4304,#5988,"12,846",25
Strike the Blood,7.01,"Action, Fantasy, Ecchi, Harem, School, Urban Fantasy, Vampire",#4305,#339,"651,581","2,219"
Sword Art Online Alternative: Gun Gale Online,7.01,"Action, Military, Video Game",#4306,#347,"641,166","1,605"
Taiho Shichau zo Special,7.01,"Action, Comedy, Adult Cast, Detective, Workplace, Seinen",#4307,#7266,"8,057",7
Tokimeki Memorial: Only Love,7.01,"Comedy, Romance, Harem, School",#4308,#3765,"38,352",94
Tottoko Hamtarou,7.01,"Adventure, Comedy, Anthropomorphic, Kids",#4309,#2911,"61,942",277
Tu Bian Ying Xiong Leaf,7.01,"Comedy, Super Power",#4310,#3831,"36,892",106
Uchuu Senkan Yamato III,7.01,"Action, Adventure, Drama, Sci-Fi, Adult Cast, Military, Space",#4311,#7718,"6,886",9
Uta no☆Prince-sama♪ Maji Love 1000%,7.01,"Comedy, Romance, Idols (Male), Music, Reverse Harem, School, Josei",#4312,#1249,"201,578","1,598"
Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,7.01,"Action, Fantasy, Mystery, Historical, Urban Fantasy, Vampire, Shounen",#4313,#6946,"8,964",37
Wo Shi Jiang Xiaobai (2018),7.01,"Drama, Romance, Slice of Life, Love Polygon",#4314,#10396,"2,975",4
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,7.01,"Award Winning, Comedy, Supernatural, Kids",#4315,#7674,"7,003",12
Yuusha Tokkyuu Might Gaine,7.01,"Action, Adventure, Sci-Fi, Mecha",#4316,#9584,"3,863",14
"Yuusha, Yamemasu",7.01,"Action, Adventure, Comedy, Fantasy",#4317,#785,"320,222","1,707"
Shakugan no Shana-tan III (Final): Final Destruction,7.0,"Comedy, Parody",#4318,#5061,"19,920",13
Soukou no Strain,7.0,"Action, Drama, Sci-Fi, Ecchi, Mecha, Military, Space",#4319,#4692,"23,760",77
Tenjou Tenge: The Ultimate Fight,7.0,"Action, Drama, Romance, Supernatural, Martial Arts, Super Power, Seinen",#4320,#3528,"43,401",36
Tongari Boushi no Memole,7.0,Fantasy,#4321,#9738,"3,679",9
Tsurupika Hagemaru-kun,7.0,"Comedy, Kids",#4322,#9898,"3,483",25
Uta no☆Prince-sama♪ Maji Love Revolutions,7.0,"Comedy, Romance, Idols (Male), Music, Reverse Harem, School, Josei",#4323,#2923,"61,523",226
Wo Shi Da Shenxian 2nd Season,7.0,"Action, Fantasy, Martial Arts",#4324,#12885,"1,365",4
Xiong Shi Shaonian,7.0,"Comedy, Drama, Fantasy",#4325,#16927,476,4
Yami Shibai,7.0,"Avant Garde, Horror, Supernatural",#4326,#2018,"112,264",336
Yankee-kun na Yamada-kun to Megane-chan to Majo,7.0,"Comedy, School, Shounen",#4327,#4427,"27,217",11
Yuuki Yuuna wa Yuusha de Aru: Hidamari,7.0,"Drama, Mahou Shoujo",#4328,#6705,"9,801",9
Kamigami no Asobi,7.0,"Fantasy, Romance, Isekai, Mythology, Reverse Harem, Josei",#4329,#1620,"149,241",771
Koi Kaze,7.0,"Drama, Romance, Psychological, Seinen",#4330,#2359,"87,234",465
Lupin III: Moeyo Zantetsuken!,7.0,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#4331,#6791,"9,505",5
Makai Ouji: Devils and Realist,7.0,"Comedy, Fantasy, Mystery, Historical, Mythology, School, Josei",#4332,#1926,"119,015",435
Mirai Shounen Conan (Movie),7.0,"Adventure, Drama, Sci-Fi",#4333,#10177,"3,174",4
Muteki Choujin Zanbot 3,7.0,"Action, Drama, Sci-Fi, Mecha",#4334,#8199,"5,943",19
Pikmin Short Movies,7.0,"Fantasy, Kids",#4335,#11782,"1,958",14
Precure Dream Stars! Movie,7.0,"Action, Comedy, Mahou Shoujo",#4336,#9135,"4,481",12
Rekishi ni Nokoru Akujo ni Naru zo,7.0,"Comedy, Fantasy, Romance, Isekai, Villainess, Shoujo",#4337,#3008,"58,258",185
Saiyuuki (OVA),7.0,"Adventure, Supernatural, Mythology, Shounen",#4338,#8414,"5,635",10
Seiyou Kottou Yougashiten: Antique,7.0,"Boys Love, Comedy, Gourmet, Adult Cast, Workplace, Shoujo",#4339,#3690,"40,041",109
Aria the Origination Picture Drama,7.0,"Fantasy, Sci-Fi, Slice of Life, Iyashikei, Shounen",#4340,#6166,"11,947",15
Aru Nihon no Ekaki Shounen,7.0,"Avant Garde, Award Winning, Comedy",#4341,#13054,"1,298",5
Brave Witches: Petersburg Daisenryaku,7.0,"Action, Sci-Fi, Ecchi, Military",#4342,#6322,"11,233",15
Cardfight!! Vanguard: Divinez,7.0,"Action, Strategy Game",#4343,#9958,"3,414",12
Chou Mashin Eiyuuden Wataru,7.0,"Action, Adventure, Comedy, Mecha",#4344,#11135,"2,383",11
Doraemon Movie 16: Nobita no Sousei Nikki,7.0,"Adventure, Comedy, Fantasy, Sci-Fi, Time Travel, Kids, Shounen",#4345,#8392,"5,670",1
Dragon League,7.0,"Adventure, Comedy, Fantasy, Sports, Team Sports",#4346,#11042,"2,454",12
Genki Bakuhatsu Ganbaruger,7.0,Mecha,#4347,#11829,"1,929",5
Geragera Boes Monogatari,7.0,"Comedy, Kids",#4348,#11893,"1,891",11
Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.0,"CGDCT, Educational, Military, School",#4349,#5861,"13,648",13
Harukanaru Toki no Naka de: Hachiyou Shou,7.0,"Fantasy, Romance, Isekai, Mythology, Reverse Harem",#4350,#4530,"25,912",116
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.0,"Comedy, Romance, Supernatural, Ecchi",#4351,#5317,"17,448",7
Amagami-san Chi no Enmusubi,6.99,"Comedy, Romance, Harem, Shounen",#4352,#3190,"51,850",159
Ao no 6-gou,6.99,"Action, Adventure, Award Winning, Sci-Fi, Mecha, Military, Shounen",#4353,#2945,"60,766",278
Area 88 (TV),6.99,"Action, Drama, Romance, Military, Shounen",#4354,#5593,"15,248",65
Arslan Senki (TV) Gaiden,6.99,"Adventure, Fantasy, Historical, Shounen",#4355,#4886,"21,702",17
Asura,6.99,"Award Winning, Drama, Historical",#4356,#3978,"34,075",83
BanG Dream!,6.99,"CGDCT, Music, School",#4357,#2230,"96,622",840
Chain Chronicle: Haecceitas no Hikari Part 1,6.99,"Action, Adventure, Fantasy",#4359,#4611,"24,897",21
Chain Chronicle: Haecceitas no Hikari Part 3,6.99,"Action, Adventure, Fantasy",#4360,#5526,"15,805",8
Concrete Revolutio: Choujin Gensou - The Last Song,6.99,"Action, Drama, Fantasy, Mystery, Sci-Fi, Mythology, Super Power",#4361,#3823,"37,243",87
Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,6.99,"Comedy, Seinen",#4362,#8300,"5,797",2
Futari wa Precure: Max Heart,6.99,"Action, Comedy, Mahou Shoujo",#4363,#4989,"20,735",51
Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,6.99,"Horror, Mystery, Supernatural",#4364,#5391,"16,892",9
Gakusen Toshi Asterisk 2nd Season,6.99,"Action, Comedy, Fantasy, Romance, Sci-Fi, Ecchi, Harem, School, Urban Fantasy",#4365,#531,"446,197",778
Hataraki Man,6.99,"Comedy, Drama, Romance, Adult Cast, Workplace, Seinen",#4366,#4440,"26,992",63
Hoshi wo Katta Hi,6.99,"Sci-Fi, Kids",#4367,#7148,"8,402",7
Inazuma Eleven: Chou Jigen Dream Match,6.99,"Sports, Super Power, Team Sports",#4368,#6139,"12,116",6
Inazuma Eleven: Reloaded - Soccer no Henkaku,6.99,"Sports, Super Power, Team Sports",#4369,#7461,"7,465",7
Senyuu. Specials,6.99,"Action, Comedy, Fantasy, Shounen",#4370,#5231,"18,344",9
Sky Girls,6.99,"Sci-Fi, Mecha, Military",#4371,#4595,"25,053",51
Soukyuu no Fafner: Dead Aggressor - Exodus Special,6.99,"Action, Drama, Sci-Fi, Mecha, Military",#4372,#11434,"2,173",2
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,6.99,"Action, Comedy, Mystery, Adult Cast, Detective, Workplace, Seinen",#4373,#8093,"6,150",3
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,6.99,"Comedy, Otaku Culture, School",#4374,#324,"669,095","5,839"
Wonderful Days,6.99,"Action, Drama, Romance, Sci-Fi, Love Polygon",#4375,#3882,"35,704",76
Xi Xing Ji: Jijie Pian,6.99,"Action, Adventure, Fantasy, Historical, Martial Arts",#4376,#13095,"1,282",5
Xing Wushen Jue,6.99,"Action, Fantasy, Martial Arts",#4377,#10384,"2,980",15
Yi Ren Zhi Xia 5th season,6.99,"Action, Supernatural, Super Power",#4378,#9125,"4,499",16
Zhengjing Shao Zhu de Xingfu Shenghuo,6.99,"Action, Adventure, Comedy, Fantasy, Martial Arts",#4379,#13162,"1,262",40
Jungle Taitei Movie (1997),6.99,"Adventure, Fantasy",#4380,#8841,"4,962",14
Juuni Senshi Bakuretsu Eto Ranger,6.99,"Action, Comedy, Fantasy, Anthropomorphic",#4381,#10491,"2,891",19
Kamisama Dolls,6.99,"Action, Supernatural, Seinen",#4382,#2620,"73,818",96
Karneval,6.99,"Fantasy, Sci-Fi, Josei",#4383,#5214,"18,421",66
Lost Universe,6.99,"Adventure, Comedy, Drama, Sci-Fi, Space",#4384,#5247,"18,150",63
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,6.99,"Drama, Suspense, Mahou Shoujo, Psychological",#4385,#2758,"68,017",446
Manga Sekai Mukashibanashi,6.99,"Adventure, Drama, Fantasy, Historical",#4386,#11147,"2,375",8
Maria†Holic,6.99,"Comedy, Girls Love, Crossdressing, Parody, School, Seinen",#4387,#1373,"182,529",538
Nanatsu-iro★Drops,6.99,"Romance, Mahou Shoujo, School",#4388,#4713,"23,582",89
Ohoshi-sama no Rail,6.99,"Drama, Historical",#4389,#9451,"4,031",5
Onegai☆Twins: Natsu wa Owaranai,6.99,"Comedy, Drama, Romance",#4390,#4184,"30,588",8
Popolocrois Monogatari,6.99,"Adventure, Fantasy",#4391,#9433,"4,048",17
RahXephon: Tagen Hensoukyoku,6.99,"Action, Drama, Romance, Sci-Fi, Mecha, Psychological",#4392,#5471,"16,242",20
Rekka no Honoo: Final Burning,6.99,"Action, Adventure, Sci-Fi, Martial Arts, School, Super Power, Shounen",#4393,#7537,"7,301",8
Rental Magica,6.99,"Action, Fantasy, Mystery, Harem",#4394,#2875,"63,427",109
Mewkledreamy,6.98,"Adventure, Fantasy, Kids",#4401,#7072,"8,596",30
Minami no Niji no Lucy,6.98,"Adventure, Slice of Life",#4402,#10195,"3,156",11
Mizuiro Jidai,6.98,"Drama, Romance, School, Shoujo",#4403,#8352,"5,718",19
Nijiiro Hotaru: Eien no Natsuyasumi,6.98,"Fantasy, Romance, Slice of Life, Time Travel",#4404,#7217,"8,197",16
Pig: Oka no Ue no Dam Keeper,6.98,Fantasy,#4405,#14067,984,5
Project ARMS: The 2nd Chapter,6.98,"Action, Fantasy, Martial Arts, School, Super Power, Shounen",#4406,#7811,"6,709",8
Baja no Studio,6.98,"Fantasy, Kids",#4407,#8483,"5,516",6
Benghuai 3rd: Dong Zhi Jiyi,6.98,"Sports, Performing Arts",#4408,#17960,393,4
Bessatsu Olympia Kyklos,6.98,"Comedy, Sports, Historical, Seinen",#4409,#5202,"18,513",78
Chain Chronicle: Haecceitas no Hikari Part 2,6.98,"Action, Adventure, Fantasy",#4410,#5368,"17,070",10
